"vp_versioning_id","date_trunc","odim_code","year_season","year","season","day_night","slope_max","slope_max_time","mtr","prop","mtr_cum","prop_cum","top","mtrs","props","mtrs_cum","props_cum","tops","n_vp"
28,2019-11-30,"nldhl","2019_autumn",2019,"autumn","daylight",78.8350830069523,2019-11-30 08:00:04,3087.65749616869,0.0033413813812509,872097.6225419,0.943761010478175,77,32.1630989184239,0.00500376629557113,5753.21768026826,0.89505544203391,70,96
28,2019-11-19,"nldhl","2019_autumn",2019,"autumn","daylight",50.5553790170023,2019-11-19 07:40:04,2927.25919184759,0.00316780257326853,875024.881733748,0.946928813051443,78,28.6986195279175,0.00446478075658793,5932.13682543651,0.922890744549255,76,102
28,2019-11-04,"nldhl","2019_autumn",2019,"autumn","daylight",54.6044250186161,2019-11-04 07:20:04,2902.20807297326,0.00314069291415316,877927.089806721,0.950069505965597,79,25.9125720801184,0.00403134210216855,6012.55993098284,0.935402549644234,79,112
28,2019-11-26,"nldhl","2019_autumn",2019,"autumn","daylight",39.4739967712271,2019-11-26 08:05:04,2852.05374503772,0.00308641722529812,880779.143551759,0.953155923190895,80,29.1025892350787,0.00452762824557685,5874.71541281239,0.913957422239069,74,98
28,2019-10-19,"nldhl","2019_autumn",2019,"autumn","daylight",18.6125089572913,2019-10-19 06:15:04,2808.15536265683,0.00303891155547025,883587.298914416,0.956194834746365,81,22.4652429012546,0.00349502470319253,6204.33706359212,0.965238230430015,87,125
28,2019-10-09,"nldhl","2019_autumn",2019,"autumn","daylight",17.0626023034573,2019-10-09 06:40:04,2765.88006890419,0.00299316234928166,886353.17898332,0.959187997095647,82,20.9536368856378,0.0032598569647756,6225.29070047776,0.96849808739479,88,132
28,2019-11-07,"nldhl","2019_autumn",2019,"autumn","daylight",83.4664246764433,2019-11-07 08:25:04,2667.98082193689,0.00288721837024223,889021.159805257,0.962075215465889,83,24.2543711085172,0.00377336788911072,6112.26707810848,0.950914464820077,83,110
28,2019-11-08,"nldhl","2019_autumn",2019,"autumn","daylight",36.2931628945948,2019-11-08 08:40:04,2652.11565010184,0.0028700495003641,891673.275455359,0.964945264966253,84,24.3313362394665,0.00378534172064838,6088.01270699996,0.947141096930966,82,109
28,2019-09-26,"nldhl","2019_autumn",2019,"autumn","daylight",145.548772201836,2019-09-26 05:35:04,2619.30180318779,0.00283453922201817,894292.577258546,0.967779804188271,85,18.1895958554708,0.00282984195342969,6280.45388279599,0.977080086074101,91,144
28,2019-11-25,"nldhl","2019_autumn",2019,"autumn","daylight",35.8680678734611,2019-11-25 09:15:04,2573.17662427315,0.00278462377180277,896865.75388282,0.970564427960074,86,26.2569043293179,0.00408491150813259,5986.64735890272,0.931371207542066,78,98
28,2019-11-22,"nldhl","2019_autumn",2019,"autumn","daylight",83.5940126537846,2019-11-22 08:40:04,2564.40700969134,0.00277513352655348,899430.160892511,0.973339561486627,87,25.6440700969134,0.0039895699714027,6038.20400107975,0.939392119615637,80,100
28,2019-11-10,"nldhl","2019_autumn",2019,"autumn","daylight",52.7778692143753,2019-11-10 06:55:04,2552.17580084879,0.00276189723543395,901982.33669336,0.976101458722061,88,23.6312574152665,0.00367642712775858,6135.89833552375,0.954590891947835,84,108
28,2019-11-16,"nldhl","2019_autumn",2019,"autumn","daylight",50.8210408386551,2019-11-16 08:55:04,2414.07731554928,0.00261245070254249,904396.414008909,0.978713909424604,89,23.4376438402843,0.00364630574289704,6159.33597936403,0.958237197690732,85,103
28,2019-11-02,"nldhl","2019_autumn",2019,"autumn","daylight",33.7916972631425,2019-11-02 06:45:04,2107.89808705433,0.00228111162925206,906504.312095963,0.980995021053856,90,18.4903340969678,0.00287662923224286,6243.78103457472,0.971374716627033,89,114
28,2019-11-03,"nldhl","2019_autumn",2019,"autumn","daylight",25.8529366394531,2019-11-03 06:45:04,2088.60751733534,0.00226023588426651,908592.919613299,0.983255256938122,91,18.4832523657995,0.00287552749363788,6262.26428694052,0.974250244120671,90,113
28,2019-10-21,"nldhl","2019_autumn",2019,"autumn","daylight",0,2019-10-21 06:20:04,1874.3011125723,0.00202831915397936,910467.220725871,0.985283576092102,92,15.2382204274171,0.00237068243867247,6295.69210322341,0.979450768512773,92,123
28,2019-09-29,"nldhl","2019_autumn",2019,"autumn","daylight",0,2019-09-29 05:40:04,1623.43562731298,0.00175683915249472,912090.656353184,0.987040415244596,93,11.5137278532836,0.00179124541185418,6390.83733556517,0.994252964905089,99,141
28,2019-11-05,"nldhl","2019_autumn",2019,"autumn","daylight",30.3945957388532,2019-11-05 06:55:04,1606.00218553672,0.00173797314231237,913696.658538721,0.988778388386909,94,14.3393052280064,0.00223083392504523,6339.84069161379,0.98631917441934,95,112
28,2019-11-17,"nldhl","2019_autumn",2019,"autumn","daylight",33.1718255251657,2019-11-17 07:55:04,1552.50207460184,0.00168007673547499,915249.160613322,0.990458465122384,95,15.2206085745278,0.00236794247894057,6310.91271179794,0.981818710991714,93,102
28,2019-11-01,"nldhl","2019_autumn",2019,"autumn","daylight",20.4570243182823,2019-11-01 08:05:04,1505.80005583496,0.00162953704440882,916754.960669157,0.992088002166792,96,13.2087724196049,0.00205495155820412,6366.9241120595,0.99053267097136,97,114
28,2019-11-24,"nldhl","2019_autumn",2019,"autumn","daylight",18.1060245496972,2019-11-24 09:10:04,1373.59015458441,0.001486462981627,918128.550823742,0.993574465148419,97,13.8746480261051,0.0021585449938149,6353.71533963989,0.988477719413155,96,99
28,2019-11-27,"nldhl","2019_autumn",2019,"autumn","daylight",1.33217715985734,2019-11-27 09:10:04,1152.5052924395,0.00124721078381553,919281.056116181,0.994821675932235,98,14.5886745878418,0.00226962950258137,6325.50138638578,0.984088340494295,94,79
28,2019-10-12,"nldhl","2019_autumn",2019,"autumn","daylight",12.8844228611671,2019-10-12 07:50:04,1099.63704687535,0.00118999816499151,920380.693163057,0.996011674097226,99,8.45874651442579,0.00131596743270961,6418.91076834855,0.998620482385875,102,130
28,2019-11-18,"nldhl","2019_autumn",2019,"autumn","daylight",24.1819109278094,2019-11-18 08:25:04,1058.286328293,0.00114524950962935,921438.97949135,0.997156923606856,100,10.2746245465339,0.00159847221612543,6401.1119601117,0.995851437121214,100,103
28,2019-11-11,"nldhl","2019_autumn",2019,"autumn","daylight",28.3695697590434,2019-11-11 08:20:04,999.386604299035,0.00108150978417132,922438.366095649,0.998238433391027,101,9.34006172242089,0.00145307783195084,6410.45202183412,0.997304514953165,101,107
28,2019-11-28,"nldhl","2019_autumn",2019,"autumn","daylight",18.4884725575767,2019-11-28 07:30:04,793.567721752999,0.000858778026227781,923231.933817402,0.999097211417255,102,12.3994956523906,0.00192904852187525,6379.32360771189,0.992461719493235,98,64
28,2019-11-12,"nldhl","2019_autumn",2019,"autumn","daylight",0,2019-11-12 07:00:04,696.037428724579,0.000753233319395019,923927.971246126,0.99985044473665,103,6.50502269836055,0.00101201732496418,6425.41579104691,0.999632499710839,103,107
28,2019-09-11,"nldhl","2019_autumn",2019,"autumn","daylight",0,2019-09-11 05:10:04,131.909235528198,0.000142748690279241,924059.880481654,0.999993193426929,104,2.31419711452979,0.000360030653525086,6427.72998816144,0.999992530364364,104,57
28,2019-10-11,"nldhl","2019_autumn",2019,"autumn","daylight",0,2019-10-11 06:00:04,6.28972390985773,6.8065730709074e-06,924066.170205564,1,105,0.0480131596172346,7.46963563573084e-06,6427.77800132106,1,105,131
28,2019-10-29,"nldhl","2019_autumn",2019,"autumn","night",590.478173585522,2019-10-28 17:40:04,330641.074604011,0.118761356003886,330641.074604011,0.118761356003886,1,1933.57353569597,0.103528542793198,1933.57353569597,0.103528542793198,1,171
28,2019-10-30,"nldhl","2019_autumn",2019,"autumn","night",717.376292460593,2019-10-29 17:20:04,255928.454346348,0.0919256940915534,586569.528950359,0.210687050095439,2,1496.65762775642,0.0801349317217332,3430.23116345239,0.183663474514931,2,171
28,2019-10-24,"nldhl","2019_autumn",2019,"autumn","night",708.593322966189,2019-10-23 17:10:04,187903.861004254,0.0674922719688019,774473.389954613,0.278179322064241,3,1125.17282038475,0.0602446715030251,7082.04874388059,0.379191260590175,5,167
28,2019-08-27,"nldhl","2019_autumn",2019,"autumn","night",909.537447466052,2019-08-26 19:05:04,164224.289439579,0.0589869220754778,938697.679394192,0.337166244139719,4,1368.53574532983,0.0732749537882992,4798.76690878222,0.25693842830323,3,120
28,2019-10-15,"nldhl","2019_autumn",2019,"autumn","night",483.953855003441,2019-10-14 17:45:04,154203.372550821,0.0553875577813214,1092901.05194501,0.39255380192104,5,963.771078442632,0.0516028035631346,8045.81982232322,0.430794064153309,6,160
28,2019-08-25,"nldhl","2019_autumn",2019,"autumn","night",301.5141876179,2019-08-24 18:55:04,136656.863736207,0.0490851128039288,1229557.91568122,0.441638914724969,6,1158.10901471362,0.0620081607839193,5956.87592349583,0.31894658908715,4,118
28,2019-10-06,"nldhl","2019_autumn",2019,"autumn","night",744.328265898075,2019-10-05 17:50:04,135818.041676345,0.0487838203967636,1365375.95735757,0.490422735121733,7,893.539747870691,0.0478424359441584,8939.35957019391,0.478636500097468,7,152
28,2019-10-28,"nldhl","2019_autumn",2019,"autumn","night",124.113742939113,2019-10-27 17:15:04,126980.167003011,0.0456093872696798,1492356.12436058,0.536032122391412,8,746.942158841241,0.0399932207532025,11266.2651503459,0.603225060854628,10,170
28,2019-10-21,"nldhl","2019_autumn",2019,"autumn","night",1395.97616446873,2019-10-20 17:15:04,123817.183368398,0.044473290594714,1616173.30772897,0.580505412986126,9,750.407171929685,0.0401787465422058,10519.3229915046,0.563231840101425,9,165
28,2019-08-24,"nldhl","2019_autumn",2019,"autumn","night",952.413167144509,2019-08-23 19:25:04,97058.0811775813,0.034861819105777,1713231.38890656,0.615367232091903,10,829.556249381037,0.0444165934617516,9768.91581957495,0.523053093559219,8,117
28,2019-10-02,"nldhl","2019_autumn",2019,"autumn","night",0,2019-10-01 17:20:04,84994.0745104727,0.0305286073523927,1798225.46341703,0.645895839444296,11,570.430030271629,0.0305423035169154,12525.8722119936,0.670667690357454,12,149
28,2019-08-26,"nldhl","2019_autumn",2019,"autumn","night",574.01147711142,2019-08-25 19:05:04,81322.8897023816,0.029209972374957,1879548.35311941,0.675105811819253,12,689.177031376115,0.0369003259859108,11955.442181722,0.640125386840538,11,118
28,2019-11-15,"nldhl","2019_autumn",2019,"autumn","night",518.462213037526,2019-11-14 17:15:04,65360.8338090532,0.0234766393195529,1944909.18692846,0.698582451138806,13,357.163026278979,0.0191234349082886,13303.3553375604,0.712296153692448,14,183
28,2019-08-28,"nldhl","2019_autumn",2019,"autumn","night",576.587038038513,2019-08-27 18:55:04,50438.4119145416,0.0181167273328866,1995347.598843,0.716699178471693,14,420.320099287846,0.0225050284267054,12946.1923112815,0.693172718784159,13,120
28,2019-11-07,"nldhl","2019_autumn",2019,"autumn","night",751.71699517153,2019-11-06 17:40:04,43240.2961103379,0.01553127120163,2038587.89495334,0.732230449673323,15,244.295458250496,0.0130802125374389,13547.6507958109,0.725376366229887,15,177
28,2019-10-31,"nldhl","2019_autumn",2019,"autumn","night",114.428207984669,2019-10-30 17:05:04,27430.4304413626,0.00985260261111844,2066018.32539471,0.742083052284441,16,158.55740139516,0.00848957456878338,14422.5186310423,0.772219059536371,20,173
28,2019-10-05,"nldhl","2019_autumn",2019,"autumn","night",66.4642701003997,2019-10-04 17:50:04,26829.157022761,0.00963663414256765,2092847.48241747,0.751719686427009,17,177.676536574576,0.00951326266134859,13933.6556576917,0.746044067832048,17,151
28,2019-10-07,"nldhl","2019_autumn",2019,"autumn","night",286.156314755992,2019-10-06 19:30:04,25752.3036624076,0.00924984443277107,2118599.78607987,0.76096953085978,18,168.315710211814,0.00901205973589168,14101.9713679035,0.755056127567939,18,153
28,2019-08-22,"nldhl","2019_autumn",2019,"autumn","night",57.5010544477911,2019-08-21 21:00:04,24166.0857355115,0.0086800985470203,2142765.87181539,0.7696496294068,19,208.328325306134,0.0111544389408124,13755.9791211171,0.736530805170699,16,116
28,2019-11-21,"nldhl","2019_autumn",2019,"autumn","night",57.9022980508291,2019-11-20 17:30:04,22897.8536261961,0.00822456843718638,2165663.72544158,0.777874197843987,20,157.916231904801,0.00845524469107514,14580.4348629471,0.780674304227447,21,145
28,2019-09-22,"nldhl","2019_autumn",2019,"autumn","night",98.8047606974236,2019-09-21 17:50:04,20709.1912337422,0.00743843346023644,2186372.91667532,0.785312631304223,21,146.873696693207,0.00786399871149706,14727.3085596403,0.788538302938944,22,141
28,2019-10-03,"nldhl","2019_autumn",2019,"autumn","night",130.142804408168,2019-10-02 17:45:04,20619.8368881358,0.00740633870836156,2206992.75356346,0.792718970012585,22,138.388167034469,0.00740966144209422,15008.5500144673,0.803596699971046,24,149
28,2019-08-31,"nldhl","2019_autumn",2019,"autumn","night",41.9719508942423,2019-08-30 19:55:04,19924.752994471,0.00715667491251599,2226917.50655793,0.799875644925101,23,161.989861743666,0.00867335739964864,14263.9612296471,0.763729484967588,19,123
28,2019-11-18,"nldhl","2019_autumn",2019,"autumn","night",100.858351916512,2019-11-17 17:35:04,18783.8808939796,0.00674689062348405,2245701.38745191,0.806622535548585,24,101.534491318809,0.00543642004579944,15542.2822708403,0.832174109479361,29,185
28,2019-11-09,"nldhl","2019_autumn",2019,"autumn","night",45.1964825125511,2019-11-08 17:30:04,18107.949916976,0.00650410627042048,2263809.33736889,0.813126641819005,25,101.161731379754,0.00541646151172274,15643.44400222,0.837590570991084,30,179
28,2019-10-23,"nldhl","2019_autumn",2019,"autumn","night",168.914393053501,2019-10-22 17:20:04,17749.1330430855,0.00637522458640302,2281558.47041197,0.819501866405408,26,106.922488211358,0.00572490737589686,15335.3554625147,0.821094711393226,27,166
28,2019-10-18,"nldhl","2019_autumn",2019,"autumn","night",429.857161679619,2019-10-17 18:35:04,17073.555355092,0.00613256712949701,2298632.02576706,0.825634433534905,27,105.392317006741,0.00564297804033572,15440.7477795215,0.826737689433561,28,162
28,2019-08-16,"nldhl","2019_autumn",2019,"autumn","night",143.191709416735,2019-08-15 19:35:04,15856.7149449675,0.00569549615360637,2314488.74071203,0.831329929688512,28,142.8532877925,0.00764873559000776,14870.1618474328,0.796187038528951,23,111
28,2019-10-04,"nldhl","2019_autumn",2019,"autumn","night",415.916154136836,2019-10-03 17:55:04,14573.5962142948,0.00523461899080624,2329062.33692633,0.836564548679318,29,96.5138822138726,0.00516760361085522,15838.5282005643,0.848035885019076,32,151
28,2019-10-22,"nldhl","2019_autumn",2019,"autumn","night",235.424226598013,2019-10-21 18:30:04,14124.0550009785,0.00507315047351143,2343186.3919273,0.841637699152829,30,85.6003333392635,0.00458326389434998,16290.9250562183,0.872258386188767,37,165
28,2019-08-30,"nldhl","2019_autumn",2019,"autumn","night",60.2586513190758,2019-08-29 19:00:04,13482.090568368,0.00484256639797152,2356668.48249567,0.846480265550801,31,110.508939084983,0.00591693525892855,15119.0589535523,0.809513635229974,25,122
28,2019-10-16,"nldhl","2019_autumn",2019,"autumn","night",217.587095124281,2019-10-15 16:50:04,12808.1148853978,0.00460048435744148,2369476.59738107,0.851080749908242,32,80.0507180337362,0.00428612309518338,16537.5015114703,0.885460729222579,40,160
28,2019-08-23,"nldhl","2019_autumn",2019,"autumn","night",37.4525518996595,2019-08-22 19:50:04,12687.3864071314,0.00455712048377766,2382163.9837882,0.85563787039202,33,109.374020751133,0.00585616878735471,15228.4329743034,0.815369804017329,26,116
28,2019-09-04,"nldhl","2019_autumn",2019,"autumn","night",65.2597436772998,2019-09-03 20:10:04,12321.289516298,0.0044256239259581,2394485.2733045,0.860063494317978,34,98.5703161303839,0.00527771041713725,15742.0143183504,0.842868281408221,31,125
28,2019-09-08,"nldhl","2019_autumn",2019,"autumn","night",76.1075509507845,2019-09-07 18:50:04,11873.9405276999,0.00426494282317464,2406359.2138322,0.864328437141153,35,92.0460506023245,0.00492838431681246,16026.8229800121,0.858117675947592,34,129
28,2019-09-01,"nldhl","2019_autumn",2019,"autumn","night",68.8888381319857,2019-08-31 19:10:04,11838.593647994,0.00425224674973792,2418197.80748019,0.868580683890891,36,96.2487288454799,0.00515340661170332,15934.7769294098,0.853189291630779,33,123
28,2019-09-02,"nldhl","2019_autumn",2019,"autumn","night",78.3021895939992,2019-09-01 19:15:04,10941.5149013112,0.00393002940718325,2429139.3223815,0.872510713298074,37,87.5321192104892,0.00468669672095023,16205.324722879,0.867675122294417,36,125
28,2019-09-03,"nldhl","2019_autumn",2019,"autumn","night",45.0234521132632,2019-09-02 20:10:04,10637.8166168733,0.00382094550065685,2439777.13899838,0.876331658798731,38,85.1025329349864,0.00455661036941014,16376.0275891532,0.876814996558177,38,125
28,2019-11-30,"nldhl","2019_autumn",2019,"autumn","night",24.6811445732567,2019-11-29 16:55:04,10365.0904691094,0.00372298632494054,2450142.22946749,0.880054645123671,39,53.9848461932779,0.0028904887019429,17182.9028215074,0.920017189533725,50,192
28,2019-08-19,"nldhl","2019_autumn",2019,"autumn","night",37.5603572770466,2019-08-18 19:45:04,10279.567473173,0.00369226773687922,2460421.79694066,0.883746912860551,40,90.9696236563984,0.0048707496258748,16117.7926036685,0.862988425573467,35,113
28,2019-09-24,"nldhl","2019_autumn",2019,"autumn","night",22.0051984442496,2019-09-23 19:40:04,9853.44227126915,0.00353920990259126,2470275.23921193,0.887286122763142,41,69.3904385300644,0.00371534407777917,16838.6074850799,0.901582724118886,44,142
28,2019-08-29,"nldhl","2019_autumn",2019,"autumn","night",248.38241213809,2019-08-28 19:20:04,9678.68326958074,0.00347643906857054,2479953.92248151,0.890762561831712,42,79.9891179304193,0.00428282486586106,16617.4906294007,0.88974355408844,41,121
28,2019-08-21,"nldhl","2019_autumn",2019,"autumn","night",160.873011735698,2019-08-20 19:35:04,9363.6684925845,0.00336329044623999,2489317.59097409,0.894125852277952,43,81.4232042833435,0.00435960956921831,16457.4507934366,0.881174606127395,39,115
28,2019-11-01,"nldhl","2019_autumn",2019,"autumn","night",47.6805867110644,2019-10-31 17:05:04,9234.65377479976,0.00331695027859166,2498552.24474889,0.897442802556544,44,53.3795015884379,0.00285807698153515,17236.2823230958,0.92287526651526,51,173
28,2019-11-23,"nldhl","2019_autumn",2019,"autumn","night",16.7129701615174,2019-11-22 18:00:04,8875.01442055876,0.00318777317186596,2507427.25916945,0.90063057572841,45,47.4599701634158,0.00254112991376796,17431.8616433438,0.933347090654324,55,187
28,2019-08-18,"nldhl","2019_autumn",2019,"autumn","night",101.25310512079,2019-08-17 19:40:04,8702.25967558498,0.00312572223704559,2516129.51884504,0.903756297965455,46,77.0111475715485,0.00412337660798849,16694.5017769723,0.893866930696428,42,113
28,2019-08-20,"nldhl","2019_autumn",2019,"autumn","night",77.1494551896639,2019-08-19 21:10:04,8517.54073183963,0.00305937393998335,2524647.05957688,0.906815671905439,47,74.7152695775406,0.00400044934467907,16769.2170465498,0.897867380041107,43,114
28,2019-11-24,"nldhl","2019_autumn",2019,"autumn","night",37.2144766510859,2019-11-23 16:25:04,8506.38359971069,0.00305536646407512,2533153.44317659,0.909871038369514,48,45.2467212750569,0.00242262682711499,17522.7652497894,0.938214305547484,57,188
28,2019-09-18,"nldhl","2019_autumn",2019,"autumn","night",54.2604407817191,2019-09-17 18:25:04,8160.95530103602,0.00293129375713195,2541314.39847763,0.912802332126646,49,59.5690167958833,0.00318947968135153,16961.2139018116,0.908147389711891,46,137
28,2019-09-06,"nldhl","2019_autumn",2019,"autumn","night",26.7544070532694,2019-09-05 19:05:04,8005.74979184858,0.00287554624677665,2549320.14826947,0.915677878373423,50,63.0373999358156,0.00337518591165347,16901.6448850157,0.90495791003054,45,127
28,2019-09-21,"nldhl","2019_autumn",2019,"autumn","night",32.5432069836812,2019-09-20 18:20:04,7920.33489305428,0.0028448664856009,2557240.48316253,0.918522744859024,51,56.5738206646734,0.00302910911094425,17017.7877224763,0.911176498822836,47,140
28,2019-11-29,"nldhl","2019_autumn",2019,"autumn","night",46.5404174271039,2019-11-28 16:10:04,7906.27859041311,0.00283981767076727,2565146.76175294,0.921362562529791,52,41.3941287456184,0.00221634902945928,17782.0902985263,0.952099241346339,63,191
28,2019-09-14,"nldhl","2019_autumn",2019,"autumn","night",32.0972654241276,2019-09-13 18:50:04,7407.29515675834,0.00266059024333622,2572554.0569097,0.924023152773127,53,55.2783220653607,0.00295974475541216,17128.9179753141,0.917126700831782,49,134
28,2019-10-20,"nldhl","2019_autumn",2019,"autumn","night",65.4548556763606,2019-10-19 17:20:04,7406.09488856114,0.00266015912485271,2579960.15179826,0.92668331189798,54,45.1591151741533,0.00241793616922228,17567.9243649636,0.940632241716706,58,164
28,2019-09-05,"nldhl","2019_autumn",2019,"autumn","night",59.0508205165029,2019-09-04 18:40:04,7093.19520810738,0.00254777021374004,2587053.34700637,0.92923108211172,55,55.8519307724991,0.00299045725353401,17073.6396532488,0.91416695607637,48,127
28,2019-09-17,"nldhl","2019_autumn",2019,"autumn","night",23.7677824400349,2019-09-16 18:30:04,6892.35919443755,0.0024756329048881,2593945.70620081,0.931706715016608,56,50.3091912002741,0.00269368459896408,17336.9183518051,0.92826358054233,53,137
28,2019-09-27,"nldhl","2019_autumn",2019,"autumn","night",15.3395655289447,2019-09-26 18:10:04,6837.59827804595,0.00245596359824049,2600783.30447885,0.934162678614848,57,47.4833213753191,0.00254238019822633,17384.4016731804,0.930805960740557,54,144
28,2019-09-15,"nldhl","2019_autumn",2019,"autumn","night",14.6385556217884,2019-09-14 20:10:04,6794.12306371092,0.00244034794790675,2607577.42754256,0.936603026562755,58,50.3268375089698,0.00269462942810619,17286.6091606048,0.925569895943366,52,135
28,2019-10-14,"nldhl","2019_autumn",2019,"autumn","night",38.448010131678,2019-10-13 17:50:04,6774.61598876528,0.00243334129673679,2614352.04353133,0.939036367859492,59,42.8773163845904,0.00229576274304033,17698.2156416752,0.947608374647571,61,158
28,2019-10-09,"nldhl","2019_autumn",2019,"autumn","night",66.3400823863876,2019-10-08 17:30:04,6734.50405081761,0.00241893368525562,2621086.54758215,0.941455301544748,60,43.4484132310813,0.00232634074962734,17655.3383252906,0.945312611904531,60,155
28,2019-09-30,"nldhl","2019_autumn",2019,"autumn","night",16.4603311361521,2019-09-29 17:50:04,6711.56212006895,0.00241069328497166,2627798.10970221,0.943865994829719,61,45.6568851705371,0.00244458806604462,17477.5185285144,0.935791678720369,56,147
28,2019-11-22,"nldhl","2019_autumn",2019,"autumn","night",16.6577362705915,2019-11-21 15:50:04,6417.09859719533,0.00230492636744021,2634215.20829941,0.94617092119716,62,34.1335031765709,0.00182759630242117,17966.8413008207,0.961991289253498,68,188
28,2019-11-19,"nldhl","2019_autumn",2019,"autumn","night",151.028690167848,2019-11-18 16:15:04,6233.25500450914,0.00223889248345835,2640448.46330392,0.948409813680618,63,33.5121236801567,0.001794326032324,18000.3534245008,0.963785615285822,69,186
28,2019-09-19,"nldhl","2019_autumn",2019,"autumn","night",28.3535194467585,2019-09-18 19:00:04,5904.79340666606,0.0021209139630892,2646353.25671059,0.950530727643707,64,42.4805281055112,0.00227451766930916,17740.6961697807,0.94988289231688,62,139
28,2019-09-11,"nldhl","2019_autumn",2019,"autumn","night",20.9197845469777,2019-09-10 18:55:04,5803.45221666191,0.00208451371500038,2652156.70892725,0.952615241358708,65,43.9655470959236,0.00235402943819686,17611.8899120595,0.942986271154903,59,132
28,2019-09-28,"nldhl","2019_autumn",2019,"autumn","night",26.7996997426967,2019-09-27 17:40:04,5676.04041108235,0.00203874928957425,2657832.74933833,0.954653990648282,66,38.8769891170024,0.00208157484428001,17861.8444825223,0.956369487239934,65,146
28,2019-10-25,"nldhl","2019_autumn",2019,"autumn","night",14.2644191298128,2019-10-24 17:10:04,5561.91369381719,0.00199775667026669,2663394.66303215,0.956651747318549,67,33.304872418067,0.00178322926214171,18033.6582969189,0.965568844547964,70,167
28,2019-09-09,"nldhl","2019_autumn",2019,"autumn","night",40.7296510260998,2019-09-08 19:25:04,5314.03533427416,0.00190872245049044,2668708.69836642,0.958560469769039,68,40.877194879032,0.00218867104931518,17822.9674934053,0.954287912395654,64,130
28,2019-11-06,"nldhl","2019_autumn",2019,"autumn","night",9.93680575161353,2019-11-05 16:05:04,5264.65118062143,0.00189098439704404,2673973.34954704,0.960451454166083,69,29.743791980912,0.00159255977808957,18158.2571326701,0.972240189423608,74,177
28,2019-10-10,"nldhl","2019_autumn",2019,"autumn","night",32.2207248993141,2019-10-09 17:20:04,5129.49191118706,0.00184243719783793,2679102.84145823,0.962293891363921,70,32.8813584050452,0.00176055322328867,18066.5396553239,0.967329397771252,71,156
28,2019-11-16,"nldhl","2019_autumn",2019,"autumn","night",24.8266436645804,2019-11-15 17:50:04,5045.91215177834,0.0018124165914334,2684148.75361001,0.964106307955354,71,27.423435607491,0.00146832187884943,18185.6805682775,0.973708511302458,75,184
28,2019-09-07,"nldhl","2019_autumn",2019,"autumn","night",60.5588511147993,2019-09-06 20:10:04,4576.42219401264,0.00164378278185231,2688725.17580402,0.965750090737207,72,35.4761410388577,0.00189948461637221,17897.3206235612,0.958268971856307,66,129
28,2019-09-20,"nldhl","2019_autumn",2019,"autumn","night",26.2333258311085,2019-09-19 18:05:04,4474.1124562036,0.00160703464579826,2693199.28826022,0.967357125383005,73,32.1878593971482,0.00172342148746862,18098.7275147211,0.969052819258721,72,139
28,2019-10-26,"nldhl","2019_autumn",2019,"autumn","night",48.8215807405897,2019-10-25 16:30:04,4408.41536698248,0.0015834372285362,2697607.70362721,0.968940562611541,74,26.0852980294821,0.00139667452179238,18265.0389540685,0.977957565133452,78,169
28,2019-09-25,"nldhl","2019_autumn",2019,"autumn","night",0,2019-09-24 19:15:04,4388.00958628091,0.00157610777562616,2701995.71321349,0.970516670387167,75,35.3871740829106,0.00189472109477041,17932.7077976441,0.960163692951077,67,124
28,2019-10-01,"nldhl","2019_autumn",2019,"autumn","night",46.7961394098872,2019-09-30 18:10:04,4378.51641730478,0.00157269797053243,2706374.22963079,0.9720893683577,76,29.7858259680598,0.00159481038679767,18128.5133406891,0.970647629645519,73,147
28,2019-11-25,"nldhl","2019_autumn",2019,"autumn","night",10.0266474170452,2019-11-24 17:45:04,4349.51146470945,0.00156227982298324,2710723.7410955,0.973651648180683,77,22.892165603734,0.00122570592872854,18361.7767445218,0.983137157372265,82,190
28,2019-11-26,"nldhl","2019_autumn",2019,"autumn","night",14.1286738142824,2019-11-25 17:15:04,4293.21471273842,0.00154205886703969,2715016.95580824,0.975193707047723,78,22.5958669091496,0.00120984132802133,18384.372611431,0.984346998700286,83,190
28,2019-11-10,"nldhl","2019_autumn",2019,"autumn","night",2.9698563695393,2019-11-09 17:05:04,4148.64332688863,0.00149013097561409,2719165.59913513,0.976683838023337,79,23.5718370845945,0.00126209730288243,18338.8845789181,0.981911451443536,81,176
28,2019-11-17,"nldhl","2019_autumn",2019,"autumn","night",12.415599643313,2019-11-16 16:50:04,4059.65429534044,0.0014581674391152,2723225.25343047,0.978142005462452,80,21.9440772721105,0.00117494282011116,18406.3166887031,0.985521941520397,84,185
28,2019-10-19,"nldhl","2019_autumn",2019,"autumn","night",26.2548392139315,2019-10-18 17:30:04,4026.95878408769,0.00144642369779006,2727252.21221456,0.979588429160242,81,24.7052686140349,0.0013227841670914,18315.3127418335,0.980649354140654,80,163
28,2019-09-23,"nldhl","2019_autumn",2019,"autumn","night",44.4302598232357,2019-09-22 19:45:04,3792.4444393903,0.00136218963336845,2731044.65665395,0.98095061879361,82,26.7073552069739,0.00142998107669234,18212.3879234845,0.97513849237915,76,142
28,2019-09-26,"nldhl","2019_autumn",2019,"autumn","night",27.7941125289006,2019-09-25 19:15:04,3681.86675773602,0.00132247177486356,2734726.52341168,0.982273090568474,83,25.5685191509446,0.00136900484011046,18290.6074732194,0.979326569973563,79,144
